title,author,aff,university_affiliation,university_country,company_affiliation,company_country,abstract,site,oa,pdf,project,github,arxiv,track,status,ieee_link,ieee_keywords,ieee_index_terms,ieee_author_keywords,ieee_citations,ieee_abstract
Variational Few-Shot Learning,"Jian Zhang, Chenglong Zhao, Bingbing Ni, Minghao Xu, Xiaokang Yang","MoE Key Lab of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, China; Shanghai Jiao Tong University, Shanghai 200240, China",100.0,"China, china",0.0,,"We propose a variational Bayesian framework for enhancing few-shot learning performance. This idea is motivated by the fact that single point based metric learning approaches are inherently noise-vulnerable and easy-to-be-biased. In a nutshell, stochastic variational inference is invoked to approximate bias-eliminated class specific sample distributions. In the meantime, a classifier-free prediction is attained by leveraging the distribution statistics on novel samples. Extensive experimental results on several benchmarks well demonstrate the effectiveness of our distribution-driven few-shot learning framework over previous point estimates based methods, in terms of superior classification accuracy and robustness.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Zhang_Variational_Few-Shot_Learning_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Variational_Few-Shot_Learning_ICCV_2019_paper.pdf,,,,main,Poster,https://ieeexplore.ieee.org/document/9010263/,"['Measurement', 'Training', 'Task analysis', 'Feature extraction', 'Benchmark testing', 'Robustness', 'Prototypes']","['Few-shot Learning', 'Classification Accuracy', 'Point Estimates', 'Metric Learning', 'Variational Inference', 'Training Data', 'Variety Of Methods', 'Posterior Probability', 'Classification Task', 'Precise Estimates', 'Training Phase', 'Test Phase', 'Intersection Over Union', 'Kullback-Leibler', 'Class Distribution', 'Scarcity Of Data', 'Latent Space', 'Transformation Function', 'Microgrid', 'Support Set', 'Evidence Lower Bound', 'Segmentation Benchmark', 'Unseen Classes', 'Big Variation', 'Vector Of Variables', 'Segmentation Task', 'Few-shot Classification', 'Max-pooling Layer']",,84,"We propose a variational Bayesian framework for enhancing few-shot learning performance. This idea is motivated by the fact that single point based metric learning approaches are inherently noise-vulnerable and easy-to-be-biased. In a nutshell, stochastic variational inference is invoked to approximate bias-eliminated class specific sample distributions. In the meantime, a classifier-free prediction is attained by leveraging the distribution statistics on novel samples. Extensive experimental results on several benchmarks well demonstrate the effectiveness of our distribution-driven few-shot learning framework over previous point estimates based methods, in terms of superior classification accuracy and robustness."
Variational Uncalibrated Photometric Stereo Under General Lighting,"Bjoern Haefner, Zhenzhang Ye, Maolin Gao, Tao Wu, Yvain QuÃ©au, Daniel Cremers","Technical University of Munich; Artisense; GREYC, UMR CNRS 6072",33.33333333333333,germany,66.66666666666667,USA,"Photometric stereo (PS) techniques nowadays remain constrained to an ideal laboratory setup where modeling and calibration of lighting is amenable. To eliminate such restrictions, we propose an efficient principled variational approach to uncalibrated PS under general illumination. To this end, the Lambertian reflectance model is approximated through a spherical harmonic expansion, which preserves the spatial invariance of the lighting. The joint recovery of shape, reflectance and illumination is then formulated as a single variational problem. There the shape estimation is carried out directly in terms of the underlying perspective depth map, thus implicitly ensuring integrability and bypassing the need for a subsequent normal integration. To tackle the resulting nonconvex problem numerically, we undertake a two-phase procedure to initialize a balloon-like perspective depth map, followed by a ""lagged"" block coordinate descent scheme. The experiments validate efficiency and robustness of this approach. Across a variety of evaluations, we are able to reduce the mean angular error consistently by a factor of 2-3 compared to the state-of-the-art.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Haefner_Variational_Uncalibrated_Photometric_Stereo_Under_General_Lighting_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Haefner_Variational_Uncalibrated_Photometric_Stereo_Under_General_Lighting_ICCV_2019_paper.pdf,,https://github.com/zhenzhangye/general_ups,,main,Poster,https://ieeexplore.ieee.org/document/9008998/,"['Lighting', 'Harmonic analysis', 'Shape', 'Estimation', 'Robustness', 'Calibration', 'Three-dimensional displays']","['Photometric Stereo', 'Uncalibrated Photometric Stereo', 'Non-convex', 'Depth Map', 'Variational Problem', 'Spherical Harmonics', 'Block Coordinate Descent', 'Spherical Harmonic Expansion', 'Inverse Problem', 'Image Formation', 'Viewing Angle', '3D Scanning', 'Visual Perspective', 'Real-world Experiments', 'Direct Light', 'Least Squares Problem', 'Armadillo', 'Joint Estimation', 'Robust Manner', 'Intrinsic Matrix', 'Surface Normals', 'Natural Illumination', 'Huber Loss', 'Spherical Approximation', 'Coordinate Descent Method']",,24,"Photometric stereo (PS) techniques nowadays remain constrained to an ideal laboratory setup where modeling and calibration of lighting is amenable. To eliminate such restrictions, we propose an efficient principled variational approach to uncalibrated PS under general illumination. To this end, the Lambertian reflectance model is approximated through a spherical harmonic expansion, which preserves the spatial invariance of the lighting. The joint recovery of shape, reflectance and illumination is then formulated as a single variational problem. There the shape estimation is carried out directly in terms of the underlying perspective depth map, thus implicitly ensuring integrability and bypassing the need for a subsequent normal integration. To tackle the resulting nonconvex problem numerically, we undertake a two-phase procedure to initialize a balloon-like perspective depth map, followed by a “lagged” block coordinate descent scheme. The experiments validate efficiency and robustness of this approach. Across a variety of evaluations, we are able to reduce the mean angular error consistently by a factor of 2-3 compared to the state-of-the-art."
Vehicle Re-Identification With Viewpoint-Aware Metric Learning,"Ruihang Chu, Yifan Sun, Yadong Li, Zheng Liu, Chi Zhang, Yichen Wei","School of Mechanical Engineering and Automation, Beihang University; Megvii Technology; Department of Electronic Engineering, Tsinghua University",66.66666666666666,"China, china",33.33333333333334,China,"This paper considers vehicle re-identification (re-ID) problem. The extreme viewpoint variation (up to 180 degrees) poses great challenges for existing approaches. Inspired by the behavior in human's recognition process, we propose a novel viewpoint-aware metric learning approach. It learns two metrics for similar viewpoints and different viewpoints in two feature spaces, respectively, giving rise to viewpoint-aware network (VANet). During training, two types of constraints are applied jointly. During inference, viewpoint is firstly estimated and the corresponding metric is used. Experimental results confirm that VANet significantly improves re-ID accuracy, especially when the pair is observed from different viewpoints. Our method establishes the new state-of-the-art on two benchmarks.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Chu_Vehicle_Re-Identification_With_Viewpoint-Aware_Metric_Learning_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Chu_Vehicle_Re-Identification_With_Viewpoint-Aware_Metric_Learning_ICCV_2019_paper.pdf,,,,main,Poster,https://ieeexplore.ieee.org/document/9010988/,"['Training', 'Extraterrestrial measurements', 'Visualization', 'Surveillance', 'Cameras', 'Face recognition']","['Re-identification', 'Metric Learning', 'Vehicle Re-identification', 'Feature Space', 'Types Of Constraints', 'Similar Viewpoints', 'Viewpoint Variations', 'Red Cells', 'Deep Learning', 'Distance Matrix', 'Input Image', 'State Of The Art', 'Cross-entropy Loss', 'Face Recognition', 'Image Pairs', 'Intelligent Transportation', 'Matching Accuracy', 'Surveillance Cameras', 'Triplet Loss', 'Backbone Model', 'Deep Metric Learning', 'Distance In Feature Space', 'Gallery Images', 'Learning Baselines', 'Vehicle Images']",,133,"This paper considers vehicle re-identification (re-ID) problem. The extreme viewpoint variation (up to 180 degrees) poses great challenges for existing approaches. Inspired by the behavior in human's recognition process, we propose a novel viewpoint-aware metric learning approach. It learns two metrics for similar viewpoints and different viewpoints in two feature spaces, respectively, giving rise to viewpoint-aware network (VANet). During training, two types of constraints are applied jointly. During inference, viewpoint is firstly estimated and the corresponding metric is used. Experimental results confirm that VANet significantly improves re-ID accuracy, especially when the pair is observed from different viewpoints. Our method establishes the new state-of-the-art on two benchmarks."
Vehicle Re-Identification in Aerial Imagery: Dataset and Approach,"Peng Wang, Bingliang Jiao, Lu Yang, Yifei Yang, Shizhou Zhang, Wei Wei, Yanning Zhang","School of Computer Science and Engineering, Northwestern Polytechnical University, Xi'an, China",100.0,china,0.0,,"In this work, we construct a large-scale dataset for vehicle re-identification (ReID), which contains 137k images of 13k vehicle instances captured by UAV-mounted cameras. To our knowledge, it is the largest UAV-based vehicle ReID dataset. To increase intra-class variation, each vehicle is captured by at least two UAVs at different locations, with diverse view-angles and flight-altitudes. We manually label a variety of vehicle attributes, including vehicle type, color, skylight, bumper, spare tire and luggage rack. Furthermore, for each vehicle image, the annotator is also required to mark the discriminative parts that helps them to distinguish this particular vehicle from others. Besides the dataset, we also design a specific vehicle ReID algorithm to make full use of the rich annotation information. It is capable of explicitly detecting discriminative parts for each specific vehicle and significantly outperforming the evaluated baselines and state-of-the-art vehicle ReID approaches.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Wang_Vehicle_Re-Identification_in_Aerial_Imagery_Dataset_and_Approach_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Vehicle_Re-Identification_in_Aerial_Imagery_Dataset_and_Approach_ICCV_2019_paper.pdf,,,,main,Poster,https://ieeexplore.ieee.org/document/9010286/,"['Image color analysis', 'Cameras', 'Feature extraction', 'Task analysis', 'Image resolution', 'Tires', 'Visualization']","['Aerial Images', 'Vehicle Re-identification', 'Unmanned Aerial Vehicles', 'Vehicle Type', 'Specific Vehicle', 'Skylight', 'Vehicle Images', 'Discriminative Parts', 'Rich Annotations', 'Weight Matrix', 'Image Dataset', 'Object Detection', 'Bounding Box', 'Generative Adversarial Networks', 'Baseline Methods', 'Backbone Network', 'Classification Loss', 'Loss Of Identity', 'Feature Map Size', 'Query Set', 'Triplet Loss', 'Identity Classification', 'Categorical Attributes', 'Gallery Set', 'Multi-task Model', 'Unmanned Aerial Vehicle Flies', 'Individual Vehicles', 'Object Detection Task', 'Annotation Step', 'ImageNet']",,42,"In this work, we construct a large-scale dataset for vehicle re-identification (ReID), which contains 137k images of 13k vehicle instances captured by UAV-mounted cameras. To our knowledge, it is the largest UAV-based vehicle ReID dataset. To increase intra-class variation, each vehicle is captured by at least two UAVs at different locations, with diverse view-angles and flight-altitudes. We manually label a variety of vehicle attributes, including vehicle type, color, skylight, bumper, spare tire and luggage rack. Furthermore, for each vehicle image, the annotator is also required to mark the discriminative parts that helps them to distinguish this particular vehicle from others. Besides the dataset, we also design a specific vehicle ReID algorithm to make full use of the rich annotation information. It is capable of explicitly detecting discriminative parts for each specific vehicle and significantly outperforming the evaluated baselines and state-of-the-art vehicle ReID approaches."
Very Long Natural Scenery Image Prediction by Outpainting,"Zongxin Yang, Jian Dong, Ping Liu, Yi Yang, Shuicheng Yan","SUSTech-UTS Joint Centre of CIS, Southern University of Science and Technology; Qihoo 360; ReLER, University of Technology Sydney; Yitu Technology",75.0,"australia, china",25.0,China,"Comparing to image inpainting, image outpainting receives less attention due to two challenges in it. The first challenge is how to keep the spatial and content consistency between generated images and original input. The second challenge is how to maintain high quality in generated results, especially for multi-step generations in which generated regions are spatially far away from the initial input. To solve the two problems, we devise some innovative modules, named Skip Horizontal Connection and Recurrent Content Transfer, and integrate them into our designed encoder-decoder structure. By this design, our network can generate highly realistic outpainting prediction effectively and efficiently. Other than that, our method can generate new images with very long sizes while keeping the same style and semantic content as the given input. To test the effectiveness of the proposed architecture, we collect a new scenery dataset with diverse, complicated natural scenes. The experimental results on this dataset have demonstrated the efficacy of our proposed network.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Yang_Very_Long_Natural_Scenery_Image_Prediction_by_Outpainting_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Very_Long_Natural_Scenery_Image_Prediction_by_Outpainting_ICCV_2019_paper.pdf,,,,main,Poster,https://ieeexplore.ieee.org/document/9010032/,"['Decoding', 'Semantics', 'Generators', 'Computer architecture', 'Gallium nitride', 'Generative adversarial networks', 'Painting']","['Original Input', 'Semantic Content', 'Image Inpainting', 'Convolutional Neural Network', 'Deep Network', 'Horizontal Plane', 'Convolutional Layers', 'Input Image', 'Feature Maps', 'Sudden Changes', 'Generative Adversarial Networks', 'Fully-connected Layer', 'Spatial Configuration', 'Region Of Origin', 'Local Loss', 'Latent Representation', 'Ground Truth Image', 'Reconstruction Loss', 'Horizontal Dimension', 'Input Regions', 'Multi-step Prediction', 'Transposed Convolution Layers', 'Contextual Attention', 'Residual Connection', 'Image Patches', 'Residual Block', 'Information Propagation', 'Riverbank', 'Receptive Field', 'Contralateral']",,58,"Comparing to image inpainting, image outpainting receives less attention due to two challenges in it. The first challenge is how to keep the spatial and content consistency between generated images and original input. The second challenge is how to maintain high quality in generated results, especially for multi-step generations in which generated regions are spatially far away from the initial input. To solve the two problems, we devise some innovative modules, named Skip Horizontal Connection and Recurrent Content Transfer, and integrate them into our designed encoder-decoder structure. By this design, our network can generate highly realistic outpainting prediction effectively and efficiently. Other than that, our method can generate new images with very long sizes while keeping the same style and semantic content as the given input. To test the effectiveness of the proposed architecture, we collect a new scenery dataset with diverse, complicated natural scenes. The experimental results on this dataset have demonstrated the efficacy of our proposed network."
ViCo: Word Embeddings From Visual Co-Occurrences,"Tanmay Gupta, Alexander Schwing, Derek Hoiem",University of Illinois at Urbana Champaign,100.0,usa,0.0,,"We propose to learn word embeddings from visual co-occurrences. Two words co-occur visually if both words apply to the same image or image region. Specifically, we extract four types of visual co-occurrences between object and attribute words from large-scale, textually-annotated visual databases like VisualGenome and ImageNet. We then train a multi-task log-bilinear model that compactly encodes word ""meanings"" represented by each co-occurrence type into a single visual word-vector. Through unsupervised clustering, supervised partitioning, and a zero-shot-like generalization analysis we show that our word embeddings complement text-only embeddings like GloVe by better representing similarities and differences between visual concepts that are difficult to obtain from text corpora alone. We further evaluate our embeddings on five downstream applications, four of which are vision-language tasks. Augmenting GloVe with our embeddings yields gains on all tasks. We also find that random embeddings perform comparably to learned embeddings on all supervised vision-language tasks, contrary to conventional wisdom.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Gupta_ViCo_Word_Embeddings_From_Visual_Co-Occurrences_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Gupta_ViCo_Word_Embeddings_From_Visual_Co-Occurrences_ICCV_2019_paper.pdf,http://tanmaygupta.info/vico/,,,main,Poster,https://ieeexplore.ieee.org/document/9010420/,"['Visualization', 'Task analysis', 'Computational modeling', 'Context modeling', 'Transforms', 'Feature extraction', 'Vocabulary']","['Word Embedding', 'Image Regions', 'Text Data', 'Unsupervised Clustering', 'Downstream Applications', 'Embedding Learning', 'Visual Concepts', 'Source Of Information', 'Image Features', 'Linear Transformation', 'Latent Space', 'Random Vector', 'Embedding Dimension', 'Co-occurrence Matrix', 'Word Representations', 'Word Pairs', 'Compact Representation', 'Visual Classification', 'Naive Approach', 'WordNet', 'Concept Words', 'Continuous Bag-of-words', 'ImageNet Images', 'Co-occurrence Statistics', 'Context Vector', 'Vector Representations Of Words', 'Hypernym', 'Unseen Classes', 'Natural Scenes', 'AdaGrad']",,10,"We propose to learn word embeddings from visual co-occurrences. Two words co-occur visually if both words apply to the same image or image region. Specifically, we extract four types of visual co-occurrences between object and attribute words from large-scale, textually-annotated visual databases like VisualGenome and ImageNet. We then train a multi-task log-bilinear model that compactly encodes word “meanings” represented by each co-occurrence type into a single visual word-vector. Through unsupervised clustering, supervised partitioning, and a zero-shot-like generalization analysis we show that our word embeddings complement text-only embeddings like Glove by better representing similarities and differences between visual concepts that are difficult to obtain from text corpora alone. We further evaluate our embeddings on five downstream applications, four of which are vision-language tasks. Augmenting Glove with our embeddings yields gains on all tasks. We also find that random embeddings perform comparably to learned embeddings on all supervised vision-language tasks, contrary to conventional wisdom."
ViSiL: Fine-Grained Spatio-Temporal Video Similarity Learning,"Giorgos Kordopatis-Zilos, Symeon Papadopoulos, Ioannis Patras, Ioannis Kompatsiaris","Information Technologies Institute, CERTH, Thessaloniki, Greece; Queen Mary University of London, Mile End road, E1 4NS London, UK",100.0,"Greece, uk",0.0,,"In this paper we introduce ViSiL, a Video Similarity Learning architecture that considers fine-grained Spatio-Temporal relations between pairs of videos -- such relations are typically lost in previous video retrieval approaches that embed the whole frame or even the whole video into a vector descriptor before the similarity estimation. By contrast, our Convolutional Neural Network (CNN)-based approach is trained to calculate video-to-video similarity from refined frame-to-frame similarity matrices, so as to consider both intra- and inter-frame relations. In the proposed method, pairwise frame similarity is estimated by applying Tensor Dot (TD) followed by Chamfer Similarity (CS) on regional CNN frame features - this avoids feature aggregation before the similarity calculation between frames. Subsequently, the similarity matrix between all video frames is fed to a four-layer CNN, and then summarized using Chamfer Similarity (CS) into a video-to-video similarity score -- this avoids feature aggregation before the similarity calculation between videos and captures the temporal similarity patterns between matching frame sequences. We train the proposed network using a triplet loss scheme and evaluate it on five public benchmark datasets on four different video retrieval problems where we demonstrate large improvements in comparison to the state of the art. The implementation of ViSiL is publicly available.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Kordopatis-Zilos_ViSiL_Fine-Grained_Spatio-Temporal_Video_Similarity_Learning_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Kordopatis-Zilos_ViSiL_Fine-Grained_Spatio-Temporal_Video_Similarity_Learning_ICCV_2019_paper.pdf,,https://github.com/MKLab-ITI/visil,,main,Oral,https://ieeexplore.ieee.org/document/9008781/,"['Feature extraction', 'Tensile stress', 'Visualization', 'Training', 'Task analysis', 'Computer architecture', 'Kernel']","['Convolutional Neural Network', 'Similarity Score', 'Similarity Matrix', 'Video Frames', 'Pairwise Similarity', 'Similarity Calculation', 'Triplet Loss', 'Frame Features', 'Public Benchmark Datasets', 'Video Retrieval', 'Deep Learning', 'Training Dataset', 'Convolutional Layers', 'Feature Maps', 'Recurrent Neural Network', 'Attention Mechanism', 'Global Features', 'Network Output', 'Dynamic Programming', 'Dot Product', 'Spatiotemporal Representation', 'Deep Metric Learning', 'Pair Of Frames', 'Metric Learning', 'Items In Set', 'Convolutional Neural Network Architecture', 'Mean Average Precision', 'Irrelevant Ones', 'Temporal Alignment']",,45,"In this paper we introduce ViSiL, a Video Similarity Learning architecture that considers fine-grained Spatio-Temporal relations between pairs of videos -- such relations are typically lost in previous video retrieval approaches that embed the whole frame or even the whole video into a vector descriptor before the similarity estimation. By contrast, our Convolutional Neural Network (CNN)-based approach is trained to calculate video-to-video similarity from refined frame-to-frame similarity matrices, so as to consider both intra- and inter-frame relations. In the proposed method, pairwise frame similarity is estimated by applying Tensor Dot (TD) followed by Chamfer Similarity (CS) on regional CNN frame features - this avoids feature aggregation before the similarity calculation between frames. Subsequently, the similarity matrix between all video frames is fed to a four-layer CNN, and then summarized using Chamfer Similarity (CS) into a video-to-video similarity score - this avoids feature aggregation before the similarity calculation between videos and captures the temporal similarity patterns between matching frame sequences. We train the proposed network using a triplet loss scheme and evaluate it on five public benchmark datasets on four different video retrieval problems where we demonstrate large improvements in comparison to the state of the art. The implementation of ViSiL is publicly available."
Video Classification With Channel-Separated Convolutional Networks,"Du Tran, Heng Wang, Lorenzo Torresani, Matt Feiszli",Facebook AI,0.0,,100.0,USA,"Group convolution has been shown to offer great computational savings in various 2D convolutional architectures for image classification. It is natural to ask: 1) if group convolution can help to alleviate the high computational cost of video classification networks; 2) what factors matter the most in 3D group convolutional networks; and 3) what are good computation/accuracy trade-offs with 3D group convolutional networks. This paper studies the effects of different design choices in 3D group convolutional networks for video classification. We empirically demonstrate that the amount of channel interactions plays an important role in the accuracy of 3D group convolutional networks. Our experiments suggest two main findings. First, it is a good practice to factorize 3D convolutions by separating channel interactions and spatiotemporal interactions as this leads to improved accuracy and lower computational cost. Second, 3D channel-separated convolutions provide a form of regularization, yielding lower training accuracy but higher test accuracy compared to 3D convolutions. These two empirical findings lead us to design an architecture -- Channel-Separated Convolutional Network (CSN) -- which is simple, efficient, yet accurate. On Sports1M and Kinetics, our CSNs are comparable with or better than the state-of-the-art while being 2-3 times more efficient.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Tran_Video_Classification_With_Channel-Separated_Convolutional_Networks_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Tran_Video_Classification_With_Channel-Separated_Convolutional_Networks_ICCV_2019_paper.pdf,,,,main,Poster,https://ieeexplore.ieee.org/document/9008828/,"['Convolution', 'Three-dimensional displays', 'Computer architecture', 'Two dimensional displays', 'Spatiotemporal phenomena', 'Standards', 'Computational efficiency']","['Convolutional Network', 'Video Analysis', 'Computational Cost', 'Factorization', 'Low Accuracy', 'Image Classification', '3D Network', '3D Convolution', '3D Convolutional Network', 'Computational Savings', 'Spatiotemporal Interactions', 'Role In The Accuracy', 'Group Convolution', 'Interaction Network', 'Experimental Section', 'Convolutional Layers', 'Local Interactions', 'Ablation Experiments', 'Input Channels', 'Output Channels', 'Depthwise Convolution', 'Floating-point Operations', 'Separate Channels', 'Separable Convolution', 'Conventional Convolution', 'Accuracy Drop', 'Convolutional Block', 'Simple Block', 'Temporal Jitter']",,352,"Group convolution has been shown to offer great computational savings in various 2D convolutional architectures for image classification. It is natural to ask: 1) if group convolution can help to alleviate the high computational cost of video classification networks; 2) what factors matter the most in 3D group convolutional networks; and 3) what are good computation/accuracy trade-offs with 3D group convolutional networks. This paper studies the effects of different design choices in 3D group convolutional networks for video classification. We empirically demonstrate that the amount of channel interactions plays an important role in the accuracy of 3D group convolutional networks. Our experiments suggest two main findings. First, it is a good practice to factorize 3D convolutions by separating channel interactions and spatiotemporal interactions as this leads to improved accuracy and lower computational cost. Second, 3D channel-separated convolutions provide a form of regularization, yielding lower training accuracy but higher test accuracy compared to 3D convolutions. These two empirical findings lead us to design an architecture -- Channel-Separated Convolutional Network (CSN) -- which is simple, efficient, yet accurate. On Sports1M and Kinetics, our CSNs are comparable with or better than the state-of-the-art while being 2-3 times more efficient."
Video Compression With Rate-Distortion Autoencoders,"Amirhossein Habibian, Ties van Rozendaal, Jakub M. Tomczak, Taco S. Cohen","Qualcomm AI Research∗, Amsterdam, the Netherlands",100.0,Netherlands,0.0,,"In this paper we present a a deep generative model for lossy video compression. We employ a model that consists of a 3D autoencoder with a discrete latent space and an autoregressive prior used for entropy coding. Both autoencoder and prior are trained jointly to minimize a rate-distortion loss, which is closely related to the ELBO used in variational autoencoders. Despite its simplicity, we find that our method outperforms the state-of-the-art learned video compression networks based on motion compensation or interpolation. We systematically evaluate various design choices, such as the use of frame-based or spatio-temporal autoencoders, and the type of autoregressive prior. In addition, we present three extensions of the basic method that demonstrate the benefits over classical approaches to compression. First, we introduce semantic compression, where the model is trained to allocate more bits to objects of interest. Second, we study adaptive compression, where the model is adapted to a domain with limited variability, e.g. videos taken from an autonomous car, to achieve superior compression on that domain. Finally, we introduce multimodal compression, where we demonstrate the effectiveness of our model in joint compression of multiple modalities captured by non-standard imaging sensors, such as quad cameras. We believe that this opens up novel video compression applications, which have not been feasible with classical codecs.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Habibian_Video_Compression_With_Rate-Distortion_Autoencoders_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Habibian_Video_Compression_With_Rate-Distortion_Autoencoders_ICCV_2019_paper.pdf,,,,main,Poster,https://ieeexplore.ieee.org/document/9008368/,"['Image coding', 'Video compression', 'Distortion', 'Rate distortion theory', 'Adaptation models', 'Rate-distortion', 'Three-dimensional displays']","['Multiple Modalities', 'Latent Space', 'Self-driving', 'Variational Autoencoder', 'Motion Compensation', 'Deep Generative Models', 'Video Compression', 'Video Learning', 'Training Set', 'Latent Variables', 'Recurrent Network', 'Autoregressive Model', 'Bitrate', 'Previous Frame', 'Least Significant Bit', 'Compression Method', 'Image Compression', '3D Convolution', 'Learning Image', 'Foreground Objects', 'Multimodal Model', 'Background Objects', 'Lossy Compression', 'Basis For Future Work', 'Latent Code', 'Arithmetic Coding', 'Lossless Compression', 'ReLU Nonlinearity', 'Restricted Set', 'Semantic Understanding']",,122,"In this paper we present a deep generative model for lossy video compression. We employ a model that consists of a 3D autoencoder with a discrete latent space and an autoregressive prior used for entropy coding. Both autoencoder and prior are trained jointly to minimize a ratedistortion loss, which is closely related to the ELBO used in variational autoencoders. Despite its simplicity, we find that our method outperforms the state-of-the-art learned video compression networks based on motion compensation or interpolation. We systematically evaluate various design choices, such as the use offrame-based or spatio-temporal autoencoders, and the type of autoregressive prior. In addition, we present three extensions of the basic method that demonstrate the benefits over classical approaches to compression. First, we introduce semantic compression, where the model is trained to allocate more bits to objects of interest. Second, we study adaptive compression, where the model is adapted to a domain with limited variability, e.g. videos taken from an autonomous car, to achieve superior compression on that domain. Finally, we introduce multimodal compression, where we demonstrate the effectiveness of our model in joint compression of multiple modalities captured by non-standard imaging sensors, such as quad cameras. We believe that this opens up novel video compression applications, which have not been feasible with classical codecs."
Video Face Clustering With Unknown Number of Clusters,"Makarand Tapaswi, Marc T. Law, Sanja Fidler","Inria, University of Toronto, Vector Institute, NVIDIA; University of Toronto, Vector Institute, NVIDIA",100.0,"Canada, France",0.0,,"Understanding videos such as TV series and movies requires analyzing who the characters are and what they are doing. We address the challenging problem of clustering face tracks based on their identity. Different from previous work in this area, we choose to operate in a realistic and difficult setting where: (i) the number of characters is not known a priori; and (ii) face tracks belonging to minor or background characters are not discarded. To this end, we propose Ball Cluster Learning (BCL), a supervised approach to carve the embedding space into balls of equal size, one for each cluster. The learned ball radius is easily translated to a stopping criterion for iterative merging algorithms. This gives BCL the ability to estimate the number of clusters as well as their assignment, achieving promising results on commonly used datasets. We also present a thorough discussion of how existing metric learning literature can be adapted for this task.",,http://openaccess.thecvf.com/content_ICCV_2019/html/Tapaswi_Video_Face_Clustering_With_Unknown_Number_of_Clusters_ICCV_2019_paper.html,http://openaccess.thecvf.com/content_ICCV_2019/papers/Tapaswi_Video_Face_Clustering_With_Unknown_Number_of_Clusters_ICCV_2019_paper.pdf,,https://github.com/makarandtapaswi/BallClustering_ICCV2019,,main,Poster,https://ieeexplore.ieee.org/document/9010301/,"['Face', 'Streaming media', 'Clustering algorithms', 'Training', 'Euclidean distance', 'Target tracking']","['Face Clustering', 'Unknown Number Of Clusters', 'Latent Space', 'Stopping Criterion', 'Secondary Characteristics', 'Learning Literature', 'Ball Of Radius', 'Metric Learning', 'TV Series', 'Hierarchical Clustering', 'Performance Comparison', 'Computational Complexity', 'Validation Set', 'Protagonist', 'Clustering Algorithm', 'Clustering Method', 'Cross-entropy Loss', 'Single Cluster', 'Similar Samples', 'Contrastive Loss', 'Agglomerative Clustering Method', 'Triplet Loss', 'Agglomerative Clustering', 'Face Images', 'Validation Split', 'Secret Sharing', 'Embedding Dimension', 'Centroid']",,31,"Understanding videos such as TV series and movies requires analyzing who the characters are and what they are doing. We address the challenging problem of clustering face tracks based on their identity. Different from previous work in this area, we choose to operate in a realistic and difficult setting where: (i) the number of characters is not known a priori; and (ii) face tracks belonging to minor or background characters are not discarded. To this end, we propose Ball Cluster Learning (BCL), a supervised approach to carve the embedding space into balls of equal size, one for each cluster. The learned ball radius is easily translated to a stopping criterion for iterative merging algorithms. This gives BCL the ability to estimate the number of clusters as well as their assignment, achieving promising results on commonly used datasets. We also present a thorough discussion of how existing metric learning literature can be adapted for this task."
